user_id,session_id,cart_id,product_id,product_name,quantity,price_per_unit,total_item_price,cart_total,cart_item_count,user_email,cart_last_updated,is_cart_abandoned,last_notification_sent,notification_type,product_stock_status,product_discount,estimated_delivery_date,user_last_action,wishlist_flag,location
360,sess_455152,cart_7247,9766,Tablet,2,465.36,930.72,6515.04,7,user313@example.com,02-07-2024 11:44,0,01-07-2024 03:39,Stock Alert,Out of Stock,42.9,22-12-2024,Wishlist,0,"New York, USA"
23,sess_570950,cart_5458,8477,Smartwatch,5,321.45,1607.25,6429,4,user161@example.com,17-10-2024 07:14,1,09-05-2024 12:40,Stock Alert,Out of Stock,46.7,20-12-2024,Wishlist,1,"Berlin, Germany"
340,sess_822267,cart_4419,6141,Tablet,5,351.9,1759.5,8797.5,5,user40@example.com,18-04-2024 23:46,1,08-09-2024 04:59,Price Drop,Out of Stock,46.9,22-12-2024,Viewed Product,1,"New York, USA"
389,sess_994461,cart_5891,1474,Laptop,5,284.76,1423.8,7119,5,user346@example.com,05-09-2024 02:16,0,29-10-2024 04:48,Wishlist Reminder,In Stock,48.2,18-12-2024,Viewed Product,1,"New York, USA"
322,sess_849772,cart_6679,8562,Smartwatch,4,133.16,532.64,2130.56,4,user333@example.com,31-08-2024 09:11,0,01-07-2024 17:22,Wishlist Reminder,Out of Stock,0,15-12-2024,Viewed Product,1,"Mumbai, India"
227,sess_241926,cart_3748,9784,Smartphone,1,232.17,232.17,1393.02,6,user105@example.com,02-01-2024 12:39,1,07-04-2024 04:48,Price Drop,In Stock,0,21-12-2024,Viewed Product,0,"New York, USA"
76,sess_503595,cart_2506,2229,Laptop,3,176.91,530.73,530.73,1,user92@example.com,30-04-2024 15:16,1,23-01-2024 04:34,Price Drop,In Stock,8.9,14-12-2024,Viewed Product,0,"London, UK"
286,sess_666105,cart_5871,4223,Tablet,3,121.47,364.41,1457.64,4,user29@example.com,18-04-2024 00:13,0,26-08-2024 14:58,Cart Reminder,Low Stock,6,20-12-2024,Added to Cart,0,"Mumbai, India"
268,sess_654378,cart_2963,5907,Smartwatch,3,22.51,67.53,675.3,10,user393@example.com,31-07-2024 16:06,1,26-05-2024 21:24,Price Drop,Low Stock,41.9,22-12-2024,Viewed Product,0,"Berlin, Germany"
10,sess_215732,cart_1716,1535,Laptop,2,68.38,136.76,683.8,5,user175@example.com,26-04-2024 00:30,1,05-05-2024 15:11,Stock Alert,Out of Stock,0,17-12-2024,Added to Cart,1,"Mumbai, India"
206,sess_583444,cart_9753,9694,Laptop,3,193.73,581.19,3487.14,6,user212@example.com,29-03-2024 23:06,1,14-08-2024 12:41,Cart Reminder,Out of Stock,0,22-12-2024,Added to Cart,0,"London, UK"
110,sess_345326,cart_2576,3078,Laptop,4,335.83,1343.32,9403.24,7,user414@example.com,02-02-2024 21:42,1,08-09-2024 14:31,Wishlist Reminder,In Stock,40.4,20-12-2024,Added to Cart,0,"London, UK"
362,sess_622327,cart_7395,3425,Wireless Earbuds,1,409.72,409.72,3277.76,8,user382@example.com,17-03-2024 17:31,1,13-08-2024 05:36,Price Drop,Out of Stock,0,18-12-2024,Wishlist,1,"Sydney, Australia"
442,sess_226507,cart_6066,9668,Wireless Earbuds,4,193.36,773.44,6187.52,8,user106@example.com,10-07-2024 07:25,1,10-03-2024 18:19,Wishlist Reminder,Out of Stock,27,14-12-2024,Added to Cart,1,"London, UK"
280,sess_904379,cart_5263,2692,Wireless Earbuds,1,216.41,216.41,432.82,2,user421@example.com,28-10-2024 18:59,1,03-10-2024 13:15,Wishlist Reminder,Low Stock,17.6,20-12-2024,Viewed Product,1,"Sydney, Australia"
11,sess_625249,cart_5761,7628,Tablet,3,233.92,701.76,4912.32,7,user350@example.com,30-11-2024 01:27,0,18-01-2024 09:41,Wishlist Reminder,Low Stock,34.7,16-12-2024,Added to Cart,1,"New York, USA"
13,sess_566193,cart_4076,3323,Tablet,1,409.74,409.74,819.48,2,user44@example.com,12-06-2024 16:18,0,23-08-2024 05:25,Price Drop,Out of Stock,44.6,21-12-2024,Added to Cart,0,"Berlin, Germany"
284,sess_805101,cart_2637,3979,Laptop,1,147.57,147.57,1032.99,7,user24@example.com,30-03-2024 08:19,0,09-06-2024 07:00,Wishlist Reminder,Out of Stock,22,15-12-2024,Wishlist,1,"Mumbai, India"
40,sess_485688,cart_6802,5825,Smartphone,1,420.05,420.05,2520.3,6,user309@example.com,18-07-2024 18:53,0,09-10-2024 03:02,Stock Alert,Out of Stock,44.9,14-12-2024,Viewed Product,0,"London, UK"
100,sess_752424,cart_2081,9792,Tablet,5,347.5,1737.5,1737.5,1,user381@example.com,21-02-2024 08:50,1,22-10-2024 22:11,Cart Reminder,Low Stock,0,22-12-2024,Viewed Product,1,"New York, USA"
150,sess_391275,cart_8440,1286,Laptop,1,103.78,103.78,1037.8,10,user131@example.com,25-10-2024 12:57,1,15-01-2024 23:15,Stock Alert,In Stock,29.5,19-12-2024,Viewed Product,0,"Berlin, Germany"
119,sess_941330,cart_4760,9090,Smartwatch,5,486.44,2432.2,24322,10,user84@example.com,24-02-2024 23:33,0,12-11-2024 17:09,Wishlist Reminder,Out of Stock,41.7,21-12-2024,Wishlist,1,"Berlin, Germany"
499,sess_907571,cart_7177,2133,Tablet,3,262.71,788.13,7093.17,9,user449@example.com,20-02-2024 13:13,1,04-06-2024 16:45,Stock Alert,Low Stock,0,21-12-2024,Added to Cart,1,"Berlin, Germany"
81,sess_995752,cart_3551,3685,Smartphone,1,197.46,197.46,1184.76,6,user86@example.com,14-01-2024 02:28,0,18-09-2024 14:49,Cart Reminder,Low Stock,0,22-12-2024,Viewed Product,0,"Sydney, Australia"
465,sess_590383,cart_8835,7122,Laptop,4,241.92,967.68,4838.4,5,user46@example.com,04-08-2024 16:47,0,17-05-2024 22:26,Cart Reminder,Low Stock,0,19-12-2024,Viewed Product,0,"Berlin, Germany"
391,sess_506444,cart_6392,7469,Laptop,3,373.18,1119.54,7836.78,7,user470@example.com,22-09-2024 17:36,1,06-07-2024 12:58,Cart Reminder,Out of Stock,0,14-12-2024,Viewed Product,0,"Berlin, Germany"
175,sess_407901,cart_5417,2698,Smartwatch,5,437.52,2187.6,13125.6,6,user443@example.com,16-04-2024 15:20,1,08-07-2024 23:25,Wishlist Reminder,Out of Stock,0,21-12-2024,Added to Cart,1,"Sydney, Australia"
355,sess_374696,cart_5702,5537,Laptop,1,396.09,396.09,2772.63,7,user473@example.com,25-09-2024 19:20,0,11-02-2024 18:22,Stock Alert,Low Stock,0,18-12-2024,Viewed Product,1,"Sydney, Australia"
106,sess_535481,cart_5524,6157,Smartphone,3,439.57,1318.71,3956.13,3,user465@example.com,30-04-2024 18:35,0,26-03-2024 08:53,Price Drop,Out of Stock,0,16-12-2024,Viewed Product,1,"Sydney, Australia"
364,sess_232725,cart_2341,4300,Smartwatch,5,39.77,198.85,1193.1,6,user63@example.com,24-06-2024 23:18,1,06-04-2024 10:07,Price Drop,In Stock,7.8,18-12-2024,Viewed Product,0,"Mumbai, India"
52,sess_482101,cart_1281,8163,Tablet,3,301.45,904.35,1808.7,2,user193@example.com,25-11-2024 21:18,1,26-08-2024 01:36,Wishlist Reminder,In Stock,0,18-12-2024,Added to Cart,1,"Sydney, Australia"
267,sess_935452,cart_4682,6487,Laptop,4,441.21,1764.84,14118.72,8,user204@example.com,23-08-2024 21:54,0,03-06-2024 05:14,Cart Reminder,In Stock,43.1,17-12-2024,Viewed Product,0,"New York, USA"
250,sess_650750,cart_1004,8507,Tablet,3,268.15,804.45,804.45,1,user476@example.com,18-05-2024 01:59,0,09-02-2024 08:04,Cart Reminder,Out of Stock,5.6,20-12-2024,Added to Cart,1,"Sydney, Australia"
70,sess_982902,cart_8815,5219,Smartwatch,3,84.95,254.85,1274.25,5,user99@example.com,27-03-2024 04:34,0,12-10-2024 18:41,Price Drop,Low Stock,28.2,18-12-2024,Added to Cart,0,"New York, USA"
166,sess_771666,cart_8236,8893,Wireless Earbuds,3,335.89,1007.67,10076.7,10,user275@example.com,30-03-2024 08:55,1,04-06-2024 18:10,Wishlist Reminder,Low Stock,4.8,16-12-2024,Wishlist,0,"Sydney, Australia"
246,sess_210543,cart_7781,7252,Tablet,4,424.03,1696.12,13568.96,8,user281@example.com,15-02-2024 14:12,0,13-10-2024 19:03,Price Drop,In Stock,0,19-12-2024,Viewed Product,0,"Sydney, Australia"
329,sess_979956,cart_8067,4582,Tablet,5,215.48,1077.4,2154.8,2,user362@example.com,03-04-2024 07:00,0,31-10-2024 04:58,Stock Alert,Low Stock,10.9,19-12-2024,Viewed Product,1,"Sydney, Australia"
452,sess_562360,cart_6450,1542,Tablet,3,258.23,774.69,2324.07,3,user369@example.com,20-03-2024 07:45,0,07-03-2024 03:14,Wishlist Reminder,Low Stock,0.2,14-12-2024,Added to Cart,0,"Mumbai, India"
489,sess_120434,cart_2228,7966,Wireless Earbuds,3,377.7,1133.1,6798.6,6,user460@example.com,04-03-2024 00:29,1,04-09-2024 01:39,Stock Alert,In Stock,13.5,15-12-2024,Wishlist,0,"New York, USA"
83,sess_616264,cart_4053,6812,Tablet,2,282.45,564.9,5084.1,9,user59@example.com,12-06-2024 05:48,0,14-10-2024 01:21,Wishlist Reminder,Out of Stock,0,22-12-2024,Viewed Product,1,"London, UK"
200,sess_104393,cart_7027,1593,Smartphone,4,121.54,486.16,3403.12,7,user255@example.com,19-03-2024 22:15,0,17-01-2024 22:24,Cart Reminder,In Stock,0,20-12-2024,Wishlist,0,"Mumbai, India"
464,sess_521554,cart_8176,1541,Wireless Earbuds,3,389.48,1168.44,2336.88,2,user175@example.com,18-03-2024 11:51,1,14-09-2024 23:22,Wishlist Reminder,In Stock,0,16-12-2024,Wishlist,0,"Berlin, Germany"
164,sess_526855,cart_1834,6769,Smartwatch,2,63.39,126.78,1014.24,8,user179@example.com,27-06-2024 23:13,1,03-06-2024 14:55,Stock Alert,In Stock,0,17-12-2024,Viewed Product,1,"London, UK"
348,sess_136585,cart_6515,9944,Tablet,4,414.92,1659.68,13277.44,8,user116@example.com,13-04-2024 03:34,1,01-01-2024 17:57,Price Drop,Low Stock,0,16-12-2024,Wishlist,1,"London, UK"
230,sess_363692,cart_1515,7044,Wireless Earbuds,5,87.65,438.25,1314.75,3,user472@example.com,14-04-2024 06:08,1,07-01-2024 00:40,Price Drop,Out of Stock,0,22-12-2024,Added to Cart,0,"Mumbai, India"
370,sess_129304,cart_1037,5525,Laptop,1,115.95,115.95,579.75,5,user228@example.com,12-11-2024 23:14,1,08-06-2024 06:39,Cart Reminder,Out of Stock,12.3,19-12-2024,Added to Cart,1,"Mumbai, India"
424,sess_345257,cart_4939,3339,Tablet,1,457.54,457.54,915.08,2,user172@example.com,25-11-2024 14:34,1,07-06-2024 20:37,Cart Reminder,In Stock,8.1,20-12-2024,Wishlist,0,"Mumbai, India"
51,sess_983049,cart_7051,7524,Wireless Earbuds,1,242.25,242.25,1453.5,6,user171@example.com,12-06-2024 08:01,1,10-03-2024 21:15,Wishlist Reminder,In Stock,0,22-12-2024,Viewed Product,1,"London, UK"
363,sess_254243,cart_8371,5708,Smartwatch,5,146.24,731.2,6580.8,9,user20@example.com,25-01-2024 07:49,0,03-04-2024 16:19,Stock Alert,In Stock,43.1,20-12-2024,Wishlist,1,"Berlin, Germany"
148,sess_931347,cart_6992,3439,Laptop,4,297.08,1188.32,3564.96,3,user341@example.com,19-04-2024 01:49,0,11-07-2024 02:18,Cart Reminder,Low Stock,0,17-12-2024,Wishlist,1,"Sydney, Australia"
41,sess_587402,cart_5082,8188,Laptop,3,352.24,1056.72,7397.04,7,user139@example.com,26-09-2024 06:23,1,03-10-2024 15:19,Stock Alert,Low Stock,38.4,14-12-2024,Viewed Product,0,"Berlin, Germany"
142,sess_772723,cart_6541,4342,Smartwatch,4,148.31,593.24,1779.72,3,user17@example.com,14-04-2024 20:05,0,20-05-2024 02:35,Stock Alert,Out of Stock,4.1,20-12-2024,Wishlist,0,"Mumbai, India"
246,sess_256500,cart_3738,6444,Smartwatch,4,439.76,1759.04,3518.08,2,user60@example.com,05-06-2024 21:11,0,21-06-2024 15:37,Stock Alert,Out of Stock,39.8,20-12-2024,Wishlist,1,"London, UK"
464,sess_853401,cart_1362,4651,Smartphone,5,275.95,1379.75,11038,8,user193@example.com,05-11-2024 21:56,1,26-05-2024 11:41,Cart Reminder,Low Stock,9.7,17-12-2024,Added to Cart,1,"Sydney, Australia"
148,sess_441446,cart_3314,3655,Laptop,1,319.04,319.04,3190.4,10,user182@example.com,28-03-2024 18:39,1,29-10-2024 16:31,Wishlist Reminder,Low Stock,9.6,15-12-2024,Wishlist,1,"Sydney, Australia"
275,sess_374611,cart_8660,4806,Tablet,5,402.36,2011.8,6035.4,3,user429@example.com,11-04-2024 18:21,0,02-01-2024 05:16,Stock Alert,Out of Stock,0,19-12-2024,Added to Cart,1,"New York, USA"
497,sess_198035,cart_1152,8387,Wireless Earbuds,1,313.01,313.01,2817.09,9,user413@example.com,24-11-2024 01:35,1,27-11-2024 04:03,Wishlist Reminder,Low Stock,0,21-12-2024,Wishlist,1,"New York, USA"
492,sess_822749,cart_1718,2004,Smartwatch,3,361.09,1083.27,9749.43,9,user427@example.com,20-08-2024 04:57,1,19-03-2024 11:32,Wishlist Reminder,Low Stock,0,18-12-2024,Added to Cart,1,"Berlin, Germany"
343,sess_608108,cart_1187,8930,Tablet,3,123.77,371.31,1485.24,4,user67@example.com,20-02-2024 16:00,0,27-10-2024 00:50,Price Drop,Low Stock,0,21-12-2024,Viewed Product,0,"Sydney, Australia"
432,sess_814015,cart_3396,3617,Wireless Earbuds,1,340.59,340.59,681.18,2,user362@example.com,26-01-2024 17:39,0,01-05-2024 20:15,Cart Reminder,Low Stock,32.9,14-12-2024,Viewed Product,0,"Berlin, Germany"
127,sess_594861,cart_2807,6968,Tablet,3,78.9,236.7,1183.5,5,user51@example.com,16-01-2024 08:58,1,07-08-2024 06:58,Price Drop,In Stock,9.8,17-12-2024,Added to Cart,0,"New York, USA"
221,sess_415839,cart_1009,3580,Wireless Earbuds,3,384.81,1154.43,2308.86,2,user81@example.com,01-06-2024 09:41,0,12-02-2024 01:56,Price Drop,Out of Stock,0,18-12-2024,Viewed Product,0,"New York, USA"
166,sess_668076,cart_7927,8597,Smartphone,4,273.82,1095.28,10952.8,10,user464@example.com,16-06-2024 21:07,0,09-09-2024 06:10,Price Drop,In Stock,0,16-12-2024,Added to Cart,0,"Sydney, Australia"
44,sess_309257,cart_5370,6701,Smartphone,5,387.08,1935.4,11612.4,6,user62@example.com,09-11-2024 12:35,1,16-10-2024 16:32,Wishlist Reminder,Out of Stock,39.4,21-12-2024,Wishlist,1,"New York, USA"
195,sess_196650,cart_4189,6221,Smartphone,2,39.77,79.54,79.54,1,user411@example.com,09-07-2024 10:27,1,04-07-2024 13:46,Cart Reminder,Out of Stock,0,18-12-2024,Wishlist,0,"New York, USA"
463,sess_945237,cart_9390,8823,Laptop,1,126.77,126.77,1267.7,10,user266@example.com,20-03-2024 04:51,0,20-07-2024 22:59,Price Drop,In Stock,0,21-12-2024,Added to Cart,0,"Mumbai, India"
470,sess_576707,cart_8055,8685,Smartphone,1,332.06,332.06,2656.48,8,user109@example.com,09-06-2024 15:08,0,28-06-2024 22:01,Cart Reminder,Out of Stock,0,22-12-2024,Viewed Product,1,"Berlin, Germany"
239,sess_552699,cart_7235,2908,Smartphone,4,331.35,1325.4,3976.2,3,user121@example.com,06-04-2024 19:13,1,02-06-2024 08:19,Cart Reminder,Out of Stock,14.8,20-12-2024,Viewed Product,0,"New York, USA"
382,sess_696660,cart_2639,5473,Laptop,2,42.18,84.36,759.24,9,user113@example.com,26-11-2024 01:52,1,13-02-2024 07:49,Price Drop,Low Stock,0,22-12-2024,Wishlist,1,"London, UK"
193,sess_562309,cart_4352,5983,Laptop,5,155.83,779.15,7012.35,9,user334@example.com,31-07-2024 14:08,0,22-01-2024 07:53,Price Drop,In Stock,18.5,15-12-2024,Viewed Product,1,"New York, USA"
247,sess_116404,cart_2633,3476,Smartphone,1,486.29,486.29,1458.87,3,user359@example.com,14-07-2024 17:10,1,06-04-2024 15:38,Wishlist Reminder,Low Stock,47.2,14-12-2024,Viewed Product,1,"Berlin, Germany"
195,sess_389497,cart_3522,6688,Smartphone,2,427.45,854.9,5984.3,7,user117@example.com,07-05-2024 02:29,1,02-09-2024 16:31,Cart Reminder,Out of Stock,27.7,16-12-2024,Wishlist,0,"Mumbai, India"
484,sess_409504,cart_7069,8926,Wireless Earbuds,5,321.48,1607.4,14466.6,9,user8@example.com,26-05-2024 07:52,0,07-07-2024 06:50,Price Drop,In Stock,2.7,18-12-2024,Viewed Product,0,"Sydney, Australia"
266,sess_105343,cart_5259,1565,Smartphone,3,477.34,1432.02,11456.16,8,user48@example.com,24-11-2024 13:21,1,03-04-2024 13:32,Cart Reminder,In Stock,0,16-12-2024,Wishlist,1,"London, UK"
497,sess_571386,cart_1861,6808,Laptop,5,239.83,1199.15,3597.45,3,user325@example.com,08-09-2024 00:55,1,08-06-2024 11:03,Cart Reminder,Low Stock,0,18-12-2024,Wishlist,0,"Sydney, Australia"
403,sess_589971,cart_4325,7316,Wireless Earbuds,3,98.12,294.36,2649.24,9,user500@example.com,23-11-2024 19:54,1,22-05-2024 15:06,Wishlist Reminder,In Stock,0,18-12-2024,Viewed Product,0,"Berlin, Germany"
55,sess_921725,cart_2930,7160,Smartwatch,2,493.21,986.42,3945.68,4,user238@example.com,05-01-2024 04:19,1,21-11-2024 15:43,Cart Reminder,Out of Stock,0,15-12-2024,Viewed Product,0,"London, UK"
474,sess_953651,cart_1016,8796,Smartphone,4,157.95,631.8,6318,10,user361@example.com,25-11-2024 14:01,1,10-05-2024 02:25,Stock Alert,Low Stock,0,20-12-2024,Added to Cart,1,"Berlin, Germany"
81,sess_615775,cart_7734,7274,Tablet,5,312.84,1564.2,7821,5,user176@example.com,12-09-2024 00:07,1,15-02-2024 08:26,Stock Alert,Out of Stock,0,15-12-2024,Wishlist,0,"London, UK"
473,sess_901560,cart_2297,3179,Smartphone,5,372.01,1860.05,1860.05,1,user113@example.com,06-11-2024 23:10,1,13-10-2024 09:41,Stock Alert,Low Stock,47.7,18-12-2024,Viewed Product,1,"London, UK"
162,sess_209235,cart_9193,6653,Wireless Earbuds,3,246.04,738.12,7381.2,10,user153@example.com,06-09-2024 02:19,1,26-10-2024 00:59,Price Drop,Low Stock,8.4,15-12-2024,Wishlist,1,"London, UK"
147,sess_848389,cart_3645,5369,Wireless Earbuds,4,298.21,1192.84,1192.84,1,user240@example.com,24-04-2024 15:35,0,21-08-2024 02:04,Wishlist Reminder,Low Stock,1,20-12-2024,Viewed Product,1,"New York, USA"
110,sess_563768,cart_1479,7888,Wireless Earbuds,2,167.65,335.3,2011.8,6,user3@example.com,22-09-2024 01:18,0,15-06-2024 23:31,Cart Reminder,Out of Stock,0,19-12-2024,Added to Cart,0,"Mumbai, India"
416,sess_838666,cart_6595,8975,Wireless Earbuds,5,480.75,2403.75,16826.25,7,user131@example.com,15-08-2024 17:34,1,05-06-2024 13:50,Stock Alert,In Stock,0,19-12-2024,Wishlist,0,"New York, USA"
214,sess_263828,cart_6968,3232,Laptop,5,204.8,1024,7168,7,user80@example.com,21-03-2024 18:10,1,19-11-2024 16:36,Price Drop,Out of Stock,0,18-12-2024,Wishlist,1,"Sydney, Australia"
483,sess_434354,cart_9495,8406,Tablet,1,262.88,262.88,262.88,1,user255@example.com,14-04-2024 07:54,0,10-03-2024 18:33,Wishlist Reminder,Out of Stock,0,20-12-2024,Wishlist,1,"New York, USA"
12,sess_119760,cart_6113,4716,Laptop,5,206.33,1031.65,2063.3,2,user369@example.com,27-11-2024 01:21,1,05-11-2024 09:35,Price Drop,In Stock,0,17-12-2024,Viewed Product,1,"Mumbai, India"
81,sess_968007,cart_6457,7738,Smartphone,2,481.36,962.72,5776.32,6,user263@example.com,30-05-2024 11:24,0,01-07-2024 17:58,Cart Reminder,Out of Stock,47.2,21-12-2024,Added to Cart,0,"Berlin, Germany"
332,sess_234340,cart_5420,7198,Tablet,4,243.98,975.92,1951.84,2,user464@example.com,09-10-2024 07:19,0,19-04-2024 06:02,Cart Reminder,Out of Stock,0,21-12-2024,Wishlist,1,"Berlin, Germany"
177,sess_151467,cart_4618,9577,Laptop,4,303.89,1215.56,4862.24,4,user228@example.com,15-09-2024 18:35,0,08-11-2024 18:40,Stock Alert,Out of Stock,0,17-12-2024,Added to Cart,1,"Mumbai, India"
481,sess_129920,cart_5307,8107,Laptop,3,334.85,1004.55,4018.2,4,user77@example.com,14-10-2024 13:11,1,15-05-2024 02:30,Wishlist Reminder,In Stock,38.7,20-12-2024,Viewed Product,1,"New York, USA"
449,sess_959069,cart_7752,6770,Tablet,1,69.07,69.07,138.14,2,user95@example.com,24-06-2024 09:06,1,30-07-2024 20:07,Stock Alert,In Stock,44.6,15-12-2024,Viewed Product,1,"Mumbai, India"
168,sess_607400,cart_1588,2014,Wireless Earbuds,3,473.99,1421.97,4265.91,3,user291@example.com,10-03-2024 10:38,0,30-01-2024 02:16,Price Drop,Out of Stock,7.8,19-12-2024,Added to Cart,1,"London, UK"
26,sess_913491,cart_3733,7809,Laptop,5,483.78,2418.9,16932.3,7,user260@example.com,05-10-2024 00:08,1,09-07-2024 17:09,Stock Alert,Out of Stock,0,19-12-2024,Viewed Product,0,"London, UK"
207,sess_674932,cart_7684,1069,Tablet,3,172.29,516.87,1033.74,2,user146@example.com,10-11-2024 06:52,1,19-09-2024 03:39,Stock Alert,Low Stock,6.4,17-12-2024,Added to Cart,0,"Berlin, Germany"
33,sess_640157,cart_5932,3048,Smartphone,5,104.99,524.95,1049.9,2,user454@example.com,17-01-2024 13:06,1,24-04-2024 06:57,Price Drop,Out of Stock,0,20-12-2024,Viewed Product,0,"Berlin, Germany"
200,sess_268104,cart_2931,1190,Smartwatch,1,428.15,428.15,4281.5,10,user462@example.com,04-01-2024 18:51,0,04-07-2024 16:59,Wishlist Reminder,In Stock,8.1,16-12-2024,Viewed Product,1,"Mumbai, India"
363,sess_138616,cart_5109,5881,Smartphone,2,26.56,53.12,212.48,4,user397@example.com,18-11-2024 06:13,1,26-08-2024 02:00,Price Drop,Low Stock,33.8,15-12-2024,Viewed Product,0,"Berlin, Germany"
396,sess_952343,cart_7207,9992,Laptop,5,84.35,421.75,421.75,1,user114@example.com,03-06-2024 06:27,0,24-10-2024 18:10,Wishlist Reminder,Low Stock,0,19-12-2024,Wishlist,0,"Sydney, Australia"
132,sess_876369,cart_2698,8352,Wireless Earbuds,3,55.59,166.77,333.54,2,user59@example.com,15-09-2024 20:01,0,17-02-2024 01:02,Cart Reminder,In Stock,0,16-12-2024,Viewed Product,1,"New York, USA"
432,sess_691983,cart_2335,9717,Smartwatch,1,312.29,312.29,2498.32,8,user292@example.com,25-05-2024 04:18,1,23-11-2024 21:52,Cart Reminder,In Stock,27,14-12-2024,Viewed Product,1,"London, UK"
213,sess_857037,cart_2676,8490,Smartwatch,5,120.72,603.6,6036,10,user253@example.com,12-03-2024 06:08,1,31-08-2024 18:43,Cart Reminder,Low Stock,15.8,16-12-2024,Added to Cart,1,"Berlin, Germany"
494,sess_928644,cart_3819,8254,Smartphone,2,422.41,844.82,5068.92,6,user29@example.com,16-02-2024 10:40,1,05-08-2024 11:01,Wishlist Reminder,Low Stock,22.1,16-12-2024,Wishlist,1,"New York, USA"
134,sess_284470,cart_5458,1177,Smartphone,4,443.48,1773.92,1773.92,1,user333@example.com,27-10-2024 12:00,1,02-02-2024 15:26,Price Drop,In Stock,0,14-12-2024,Viewed Product,1,"London, UK"
46,sess_770650,cart_1982,1478,Laptop,1,281.72,281.72,281.72,1,user53@example.com,20-02-2024 21:44,0,18-09-2024 09:09,Wishlist Reminder,Out of Stock,3.7,20-12-2024,Viewed Product,0,"Berlin, Germany"
246,sess_277673,cart_5052,5993,Smartwatch,2,259.25,518.5,1555.5,3,user18@example.com,11-01-2024 18:37,1,02-07-2024 17:40,Wishlist Reminder,In Stock,0,19-12-2024,Wishlist,0,"London, UK"
51,sess_669394,cart_5788,2348,Smartwatch,1,450.83,450.83,1803.32,4,user483@example.com,24-06-2024 03:47,0,10-08-2024 10:06,Wishlist Reminder,Out of Stock,0,21-12-2024,Viewed Product,0,"Sydney, Australia"
453,sess_770879,cart_3932,3885,Laptop,1,277.09,277.09,2493.81,9,user308@example.com,09-01-2024 09:47,0,27-07-2024 02:54,Cart Reminder,In Stock,21,20-12-2024,Wishlist,0,"Sydney, Australia"
434,sess_572844,cart_5949,9748,Wireless Earbuds,3,261.66,784.98,7849.8,10,user73@example.com,18-01-2024 09:59,1,12-04-2024 22:36,Wishlist Reminder,In Stock,26.3,22-12-2024,Viewed Product,1,"London, UK"
125,sess_988987,cart_6524,3688,Tablet,1,480.16,480.16,2880.96,6,user482@example.com,18-09-2024 17:45,0,08-07-2024 16:36,Price Drop,Out of Stock,0,18-12-2024,Added to Cart,1,"Sydney, Australia"
95,sess_291224,cart_8084,3614,Smartphone,1,432.38,432.38,2594.28,6,user247@example.com,23-01-2024 20:46,0,29-07-2024 13:15,Wishlist Reminder,In Stock,9.7,17-12-2024,Viewed Product,0,"Berlin, Germany"
121,sess_110279,cart_5223,7717,Smartphone,5,258.96,1294.8,2589.6,2,user347@example.com,10-04-2024 17:15,1,24-01-2024 09:07,Wishlist Reminder,In Stock,0,21-12-2024,Added to Cart,0,"Berlin, Germany"
119,sess_233136,cart_9543,1042,Smartwatch,5,470.96,2354.8,21193.2,9,user330@example.com,05-08-2024 17:04,0,04-05-2024 05:47,Cart Reminder,Low Stock,0,18-12-2024,Viewed Product,1,"New York, USA"
308,sess_966742,cart_6903,4074,Smartphone,2,128.99,257.98,1289.9,5,user165@example.com,12-10-2024 13:16,0,28-05-2024 10:58,Stock Alert,In Stock,0,19-12-2024,Added to Cart,0,"Berlin, Germany"
30,sess_903838,cart_5953,8604,Smartwatch,5,252.13,1260.65,12606.5,10,user265@example.com,22-03-2024 10:03,1,31-05-2024 17:35,Cart Reminder,In Stock,0,21-12-2024,Viewed Product,1,"Sydney, Australia"
32,sess_847112,cart_9980,5208,Smartwatch,3,448.63,1345.89,6729.45,5,user184@example.com,26-02-2024 19:50,0,14-10-2024 08:03,Stock Alert,In Stock,0,20-12-2024,Viewed Product,0,"London, UK"
483,sess_393262,cart_1357,2060,Wireless Earbuds,2,47.63,95.26,571.56,6,user473@example.com,31-10-2024 18:18,0,23-05-2024 17:15,Price Drop,Out of Stock,0,17-12-2024,Wishlist,1,"New York, USA"
77,sess_900518,cart_1166,2450,Smartphone,5,355.49,1777.45,10664.7,6,user317@example.com,09-02-2024 04:06,1,25-10-2024 07:19,Price Drop,In Stock,0,21-12-2024,Wishlist,1,"London, UK"
419,sess_611305,cart_2869,9558,Smartphone,1,348.85,348.85,1395.4,4,user225@example.com,12-10-2024 09:29,0,16-09-2024 06:13,Wishlist Reminder,Low Stock,41.2,17-12-2024,Added to Cart,0,"London, UK"
41,sess_585810,cart_1969,2746,Tablet,3,309.69,929.07,929.07,1,user247@example.com,12-07-2024 22:58,1,17-08-2024 17:20,Wishlist Reminder,Out of Stock,32.8,19-12-2024,Viewed Product,1,"Mumbai, India"
196,sess_643103,cart_6873,8355,Smartphone,2,157.39,314.78,629.56,2,user123@example.com,03-05-2024 11:04,1,12-07-2024 08:51,Cart Reminder,In Stock,0,19-12-2024,Viewed Product,0,"Sydney, Australia"
314,sess_600690,cart_1809,7451,Laptop,4,212.09,848.36,5090.16,6,user69@example.com,10-06-2024 08:10,0,01-05-2024 16:24,Wishlist Reminder,Out of Stock,0,19-12-2024,Wishlist,0,"New York, USA"
